tweet_id;screenname;city;date;text;source;reply_to;is_quote;retweetet_count;favorited_count;hashtags;retweeted_text;retweeted_user
929307587803303936;stadtmonheim;Monheim am Rhein;2017-11-11 11:19:29;b'Helau! Seit 11.11 Uhr ist die Monheimer Karnevalssession er\xc3\xb6ffnet! Zum Entsetzen von Gromoka-Sitzungspr\xc3\xa4sident... https://t.co/Q424BmmlnR';Facebook;;False;0;0;;;
929258162657677312;stadtmonheim;Monheim am Rhein;2017-11-11 08:03:05;b'Wenn der Alarm losgeht, sind sie nicht mehr zu halten: F\xc3\xbcr die Ehrenamtlichen der Freiwilligen Feuerwehr ist... https://t.co/S5I8bnmTy2';Facebook;;False;1;2;;;
