tweet_id;screenname;city;date;text;source;reply_to;is_quote;retweetet_count;favorited_count;hashtags;retweeted_text;retweeted_user
929326618765594625;RathausGrefrath;Grefrath;2017-11-11 12:35:06;b'Geschwindigkeitskontrolle am  \n\nSonntag, 12.11.2017: Grefrath, L 39';Facebook;;False;0;0;;;
929318718827646976;RathausGrefrath;Grefrath;2017-11-11 12:03:43;b'Na geht doch https://t.co/KalJuYCGZm';Facebook;;False;0;0;;;
