tweet_id;screenname;city;date;text;source;reply_to;is_quote;retweetet_count;favorited_count;hashtags;retweeted_text;retweeted_user
929987988737622016;stadthennef;Hennef (Sieg);2017-11-13 08:23:09;b'18.11.: Mit Double LP gegen den November-Blues in der Meys Fabrik in #Hennef.\nhttps://t.co/myKbXKS3mJ https://t.co/Zsink3UhQa';Twitter Web Client;;False;0;0;Hennef;;
