tweet_id;screenname;city;date;text;source;reply_to;is_quote;retweetet_count;favorited_count;hashtags;retweeted_text;retweeted_user
929993046795669504;stadtmarl;Marl;2017-11-13 08:43:15;b'Guten Morgen! Auch in dieser Woche f\xc3\xbchrt das Ordnungsamt der Stadt #Marl Geschwindigkeitskontrollen im Stadtgebiet durch. Die Standorte im \xc3\x9cberblick: https://t.co/UeO1oOmnPt https://t.co/aJazi7pUvj';TweetDeck;;False;0;0;Marl;;
