tweet_id;screenname;city;date;text;source;reply_to;is_quote;retweetet_count;favorited_count;hashtags;retweeted_text;retweeted_user
930003749346541568;StadtAhaus;Ahaus;2017-11-13 09:25:47;b'40 kommunale Verwaltungsvorst\xc3\xa4nde beschlie\xc3\x9fen interkommunale Strategie auf dem Weg in die digitale Zukunft https://t.co/BQ2VffxWmC https://t.co/rk8BSVAOAh';dlvr.it;;False;0;1;;;
